session,session_type,session_hour,session_quality,avg_hr,min_hr,max_hr,avg_hr_pct,min_hr_pct,max_hr_pct,exercise_duration,training_load,training_intensity,epoc_total,epoc_peak,aerobic_te_value,aerobic_te_comment,anaerobic_te_value,anaerobic_te_comment,ee_men,vo2,vo2_max,movement_load,movement_load_intensity,zone_0_d,zone_0_pct,zone_1_d,zone_1_pct,zone_2_d,zone_2_pct,zone_3_d,zone_3_pct,zone_4_d,zone_4_pct,zone_5_d,zone_5_pct,rest_hr,hr_std,sdnn,rmssd,pnn50,hr_recovery_60s,recovery_beats,acute_load,chronic_load,acwr
20250518_012249,Readiness,1,100,49.58,40.08,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.08,7.05,170.39,136.13,59.83,0.0,20.9,124.515,122.263,1.018
20250519_004526,Readiness,0,100,77.21,42.87,136.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.87,29.4,340.52,271.04,73.33,0.0,64.5,124.515,122.263,1.018
20250519_022126,Training,2,100,115.3,72.8,164.84,50.13,31.65,71.67,72.65,97.06,1.335,176.51,2.42,4.61,Highly Improving,1.44,Minor Effect,653.52,26.34,52.54,23.63,0.33,2553000.0,58.53,606000.0,13.89,504000.0,11.55,306000.0,7.02,207000.0,4.75,186000.0,4.26,,,,,,,,119.939,121.362,0.988
20250519_113935,Training,11,100,117.87,93.69,199.61,51.25,40.73,86.79,134.0,202.479,1.51,59.39,0.46,1.17,Minor Effect,0.38,No Effect,1256.98,30.12,58.78,33.09,0.25,7464000.0,92.8,267000.0,3.32,297000.0,3.69,9000.0,0.11,3000.0,0.04,3000.0,0.04,,,,,,,,141.096,120.403,1.172
20250520_004337,Readiness,0,100,50.02,41.47,71.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.47,6.61,152.74,113.29,53.85,0.0,17.8,150.874,120.403,1.253
20250520_113434,Training,11,100,104.3,72.87,177.2,45.35,31.68,77.04,71.0,82.187,1.157,61.88,0.86,1.26,Minor Effect,0.53,No Effect,520.85,25.95,57.22,19.79,0.28,3291000.0,77.2,294000.0,6.9,402000.0,9.43,219000.0,5.14,48000.0,1.13,9000.0,0.21,,,,,,,,139.426,119.038,1.171
20250521_013351,Readiness,1,100,52.73,42.28,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.28,9.06,184.89,149.62,61.86,0.0,32.4,139.426,121.406,1.148
20250521_115517,Training,11,100,118.27,89.5,175.28,51.42,38.91,76.21,87.25,101.652,1.164,112.71,1.49,3.1,Improving,1.03,Minor Effect,823.9,27.64,53.75,23.15,0.27,4194000.0,80.07,231000.0,4.41,231000.0,4.41,288000.0,5.5,222000.0,4.24,72000.0,1.37,,,,,,,,115.107,122.272,0.941
20250522_025707,Readiness,2,100,60.31,50.41,72.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.41,5.36,95.21,76.45,58.62,0.0,17.1,115.107,122.272,0.941
20250523_004749,Readiness,0,100,52.71,41.61,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.61,8.06,167.03,117.25,61.02,0.0,20.0,115.107,122.272,0.941
20250523_022127,Training,2,100,84.41,64.17,148.38,36.7,27.9,64.51,88.45,88.728,1.003,30.87,0.53,0.58,No Effect,0.48,No Effect,383.34,22.01,48.92,23.36,0.26,4830000.0,90.96,201000.0,3.79,111000.0,2.09,120000.0,2.26,45000.0,0.85,3000.0,0.06,,,,,,,,111.339,121.074,0.92
20250523_111952,Training,11,100,124.0,87.26,185.47,53.91,37.94,80.64,139.1,231.085,1.661,292.0,2.9,4.99,Highly Improving,0.82,No Effect,1433.52,30.31,56.22,44.22,0.32,6228000.0,74.6,972000.0,11.64,522000.0,6.25,357000.0,4.28,216000.0,2.59,54000.0,0.65,,,,,,,,126.307,124.868,1.012
20250524_004205,Readiness,0,100,57.1,46.83,75.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.83,7.67,146.62,99.9,55.46,0.0,25.8,129.949,124.868,1.041
20250524_024510,Training,2,100,82.84,63.45,131.66,36.02,27.59,57.24,61.0,60.566,0.992,38.35,0.56,0.7,No Effect,0.61,No Effect,249.99,20.38,45.29,17.42,0.29,3168000.0,86.49,183000.0,5.0,144000.0,3.93,90000.0,2.46,36000.0,0.98,42000.0,1.15,,,,,,,,123.394,122.724,1.005
20250525_043210,Readiness,4,100,65.7,55.67,81.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.67,5.39,86.67,68.05,35.04,0.0,15.4,123.394,122.724,1.005
20250526_003931,Readiness,0,100,52.15,40.0,76.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,10.37,227.51,159.32,55.56,0.0,31.9,123.394,122.724,1.005
20250526_004443,Readiness,0,100,51.37,40.0,73.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,8.98,197.48,147.94,49.15,0.0,22.9,123.394,122.724,1.005
20250526_024009,Training,2,100,79.55,57.92,124.89,34.58,25.18,54.3,25.75,32.688,1.267,13.68,0.51,0.36,No Effect,0.48,No Effect,92.83,19.69,43.76,9.2,0.36,1272000.0,82.17,165000.0,10.66,60000.0,3.88,36000.0,2.33,12000.0,0.78,3000.0,0.19,,,,,,,,114.198,121.739,0.938
20250526_113409,Training,11,100,107.62,78.09,185.11,46.79,33.95,80.48,158.6,194.44,1.226,153.28,1.91,4.25,Highly Improving,0.54,No Effect,1242.46,26.6,56.84,49.05,0.31,8511000.0,89.41,549000.0,5.77,165000.0,1.73,189000.0,1.99,99000.0,1.04,6000.0,0.06,,,,,,,,124.228,118.978,1.044
20250527_004049,Readiness,0,100,53.28,42.71,85.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71,9.63,187.91,134.54,60.17,0.0,34.1,113.049,118.978,0.95
20250527_023159,Training,2,100,84.26,66.55,131.3,36.63,28.94,57.09,132.65,130.449,0.983,93.49,0.68,2.32,Maintaining,0.66,No Effect,571.78,22.28,49.5,35.05,0.26,7041000.0,88.43,294000.0,3.69,249000.0,3.13,180000.0,2.26,141000.0,1.77,57000.0,0.72,,,,,,,,115.224,119.436,0.965
20250527_112824,Training,11,100,103.42,69.37,155.6,44.96,30.16,67.65,72.85,92.266,1.266,95.77,1.7,2.49,Maintaining,1.8,Minor Effect,524.73,23.29,51.76,22.8,0.31,2790000.0,63.79,228000.0,5.21,345000.0,7.89,468000.0,10.7,417000.0,9.53,126000.0,2.88,,,,,,,,112.673,120.35,0.936
20250528_003758,Readiness,0,100,53.78,41.42,82.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.42,8.05,153.52,128.36,64.1,0.0,42.3,116.484,120.35,0.968
20250528_022814,Training,2,100,81.47,64.23,134.53,35.42,27.92,58.49,90.9,113.803,1.251,40.91,0.42,0.74,No Effect,0.39,No Effect,353.59,22.31,49.57,30.03,0.33,5157000.0,94.5,186000.0,3.41,72000.0,1.32,33000.0,0.6,6000.0,0.11,3000.0,0.05,,,,,,,,116.186,120.751,0.962
20250528_115035,Training,11,100,102.21,69.07,167.76,44.44,30.03,72.94,122.4,158.214,1.292,271.78,2.41,4.98,Highly Improving,0.8,No Effect,859.02,22.34,49.65,38.29,0.31,6117000.0,83.26,633000.0,8.62,246000.0,3.35,114000.0,1.55,207000.0,2.82,30000.0,0.41,,,,,,,,120.389,121.959,0.987
20250529_004327,Readiness,0,100,59.22,44.03,76.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.03,9.1,184.26,140.01,54.62,0.0,3.8,122.471,122.915,0.996
20250529_023031,Training,2,100,90.69,68.93,136.99,39.43,29.97,59.56,83.75,89.183,1.064,83.3,0.84,1.96,Minor Effect,0.9,No Effect,442.33,22.87,50.82,22.98,0.27,3945000.0,78.46,222000.0,4.42,309000.0,6.15,321000.0,6.38,165000.0,3.28,66000.0,1.31,,,,,,,,119.142,121.827,0.978
20250530_004315,Readiness,0,100,53.33,44.94,76.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.94,7.5,162.01,141.15,70.09,0.0,26.0,119.142,121.827,0.978
20250530_022143,Training,2,100,79.79,60.43,120.16,34.69,26.27,52.24,109.5,129.255,1.18,214.9,1.59,4.86,Highly Improving,0.55,No Effect,398.29,21.3,47.33,36.07,0.33,5457000.0,83.02,537000.0,8.17,318000.0,4.84,180000.0,2.74,57000.0,0.87,24000.0,0.37,,,,,,,,123.195,123.58,0.997
20250530_120516,Training,12,100,89.1,67.63,157.4,38.74,29.4,68.44,37.1,26.405,0.711,17.67,0.45,0.4,No Effect,0.99,No Effect,187.18,23.37,51.94,7.21,0.19,1908000.0,85.6,42000.0,1.88,45000.0,2.02,111000.0,4.98,114000.0,5.11,9000.0,0.4,,,,,,,,102.727,122.043,0.842
20250531_004241,Readiness,0,100,48.96,40.64,73.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64,8.62,197.93,158.48,63.21,0.0,17.6,102.727,122.043,0.842
20250531_023254,Training,2,100,75.75,54.91,110.08,32.94,23.87,47.86,48.7,52.865,1.084,61.14,0.95,1.25,Minor Effect,0.96,No Effect,147.55,19.55,43.45,15.53,0.32,2295000.0,78.46,273000.0,9.33,120000.0,4.1,87000.0,2.97,84000.0,2.87,66000.0,2.26,,,,,,,,98.194,119.882,0.819
20250602_070501,Readiness,7,100,56.26,45.24,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24,8.84,177.57,148.96,65.25,0.0,25.0,109.653,119.102,0.921
20250602_112024,Training,11,100,120.38,78.31,179.68,52.34,34.05,78.12,127.25,173.853,1.366,373.96,2.66,5.0,Overloading,1.04,Minor Effect,1241.95,29.33,56.04,42.02,0.33,5172000.0,67.71,831000.0,10.88,693000.0,9.07,537000.0,7.03,348000.0,4.56,57000.0,0.75,,,,,,,,116.073,120.927,0.96
20250603_010425,Readiness,1,100,56.32,46.51,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51,7.96,156.6,100.82,56.67,0.0,20.7,107.366,117.626,0.913
20250603_022555,Training,2,100,88.57,67.76,146.04,38.51,29.46,63.49,87.1,96.173,1.104,47.25,0.95,0.9,No Effect,0.43,No Effect,432.19,22.55,50.12,24.91,0.29,4374000.0,83.65,510000.0,9.75,246000.0,4.7,78000.0,1.49,15000.0,0.29,6000.0,0.11,,,,,,,,106.247,116.541,0.912
20250603_120140,Training,12,100,112.1,70.69,184.06,48.74,30.73,80.03,111.85,145.768,1.303,185.12,1.89,4.68,Highly Improving,1.24,Minor Effect,951.98,24.69,50.66,33.47,0.3,4743000.0,70.64,240000.0,3.57,489000.0,7.28,747000.0,11.13,459000.0,6.84,36000.0,0.54,,,,,,,,109.502,119.324,0.918
20250604_004622,Readiness,0,100,50.22,41.69,71.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.69,7.85,174.99,116.78,50.85,0.0,15.5,109.502,119.324,0.918
20250604_023632,Training,2,100,82.06,62.31,127.12,35.68,27.09,55.27,101.9,136.286,1.337,109.53,0.77,2.92,Maintaining,0.47,No Effect,405.57,21.58,47.95,35.97,0.35,5433000.0,88.82,417000.0,6.82,180000.0,2.94,39000.0,0.64,33000.0,0.54,15000.0,0.25,,,,,,,,112.0,121.456,0.922
20250604_114409,Training,11,100,96.25,62.87,160.81,41.85,27.34,69.92,85.45,86.003,1.006,79.36,1.06,1.84,Minor Effect,0.97,No Effect,523.04,21.99,48.86,23.67,0.28,3999000.0,77.95,417000.0,8.13,264000.0,5.15,183000.0,3.57,156000.0,3.04,111000.0,2.16,,,,,,,,109.401,118.317,0.925
20250605_010438,Readiness,1,100,51.09,41.44,71.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.44,6.9,157.14,131.18,61.21,0.0,21.7,103.977,118.317,0.879
20250605_022325,Training,2,100,85.17,60.75,149.59,37.03,26.41,65.04,81.35,90.098,1.107,46.47,0.81,0.88,No Effect,0.42,No Effect,361.88,22.74,50.53,24.71,0.3,4314000.0,88.33,300000.0,6.14,183000.0,3.75,69000.0,1.41,15000.0,0.31,3000.0,0.06,,,,,,,,102.589,113.967,0.9
20250606_004350,Readiness,0,100,49.63,40.6,69.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,7.59,178.53,109.74,52.54,0.0,29.2,104.078,113.967,0.913
20250606_022046,Training,2,100,85.66,56.75,132.94,37.24,24.67,57.8,51.5,63.637,1.234,59.28,1.26,1.22,Minor Effect,0.78,No Effect,232.99,21.11,46.91,16.27,0.32,2439000.0,78.86,312000.0,10.09,126000.0,4.07,111000.0,3.59,63000.0,2.04,42000.0,1.36,,,,,,,,100.034,112.29,0.891
20250606_115756,Training,11,100,114.81,78.0,188.87,49.92,33.91,82.12,97.1,100.389,1.033,132.54,1.64,3.74,Improving,0.82,No Effect,866.16,28.26,56.62,27.95,0.29,5034000.0,86.36,360000.0,6.18,99000.0,1.7,120000.0,2.06,135000.0,2.32,81000.0,1.39,,,,,,,,97.148,111.906,0.868
20250607_004132,Readiness,0,100,52.66,43.22,83.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.22,7.78,162.35,124.91,64.1,0.0,27.6,105.008,111.906,0.938
20250607_024354,Training,2,100,77.91,56.04,135.77,33.87,24.37,59.03,61.85,76.808,1.241,43.59,0.59,0.8,No Effect,0.43,No Effect,207.45,21.68,48.17,20.37,0.33,3465000.0,93.3,114000.0,3.07,63000.0,1.7,54000.0,1.45,15000.0,0.4,3000.0,0.08,,,,,,,,107.668,110.809,0.972
20250608_060742,Readiness,6,100,56.28,42.86,83.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.86,8.27,177.6,173.19,62.39,0.0,26.0,107.668,112.094,0.961
20250609_004216,Readiness,0,100,47.33,40.0,66.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,6.4,173.94,150.96,65.25,0.0,13.8,107.668,112.094,0.961
20250609_022559,Training,2,100,99.58,69.73,183.31,43.3,30.32,79.7,95.65,96.122,1.004,73.91,0.85,1.63,Minor Effect,0.41,No Effect,633.5,24.19,53.76,26.76,0.28,5031000.0,87.62,339000.0,5.9,336000.0,5.85,24000.0,0.42,6000.0,0.1,6000.0,0.1,,,,,,,,106.514,111.595,0.954
20250609_122652,Training,12,100,131.16,57.67,230.0,57.03,25.07,100.0,126.35,269.346,2.131,572.88,4.34,5.0,Overloading,0.54,No Effect,1438.66,37.84,66.35,43.7,0.35,5778000.0,76.19,1323000.0,17.44,423000.0,5.58,42000.0,0.55,9000.0,0.12,9000.0,0.12,,,,,,,,116.063,118.472,0.98
20250610_003732,Readiness,0,100,55.13,44.46,84.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46,8.73,165.72,134.1,72.27,0.0,34.2,116.063,118.472,0.98
20250610_024239,Training,2,100,95.25,67.61,152.98,41.41,29.4,66.51,75.85,98.646,1.3,113.69,1.3,3.11,Improving,0.41,No Effect,452.81,23.0,51.1,24.73,0.33,3675000.0,80.7,309000.0,6.79,468000.0,10.28,99000.0,2.17,0.0,0.0,3000.0,0.07,,,,,,,,116.31,117.853,0.987
20250611_004413,Readiness,0,100,49.01,40.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,8.23,186.88,162.83,80.53,0.0,28.9,113.037,117.853,0.959
20250611_004751,Readiness,0,100,49.43,40.77,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.77,6.43,156.6,118.81,56.3,0.0,21.0,113.037,117.853,0.959
20250611_022738,Training,2,100,78.7,58.08,173.27,34.22,25.25,75.33,87.5,106.756,1.219,12.71,0.16,0.34,No Effect,0.38,No Effect,303.92,24.73,54.96,26.9,0.31,5214000.0,99.26,27000.0,0.51,6000.0,0.11,0.0,0.0,0.0,0.0,6000.0,0.11,,,,,,,,112.409,117.516,0.957
20250611_115401,Training,11,100,117.85,91.85,210.86,51.24,39.94,91.68,98.25,109.049,1.109,41.97,0.4,0.76,No Effect,0.38,No Effect,921.52,32.08,62.61,26.83,0.27,5532000.0,93.79,333000.0,5.65,30000.0,0.51,0.0,0.0,0.0,0.0,3000.0,0.05,,,,,,,,112.317,113.319,0.991
20250612_022522,Readiness,2,100,63.73,44.56,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.56,19.38,247.91,264.79,80.51,0.0,78.8,115.094,113.319,1.016
20250612_022852,Readiness,2,100,59.66,42.73,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73,16.59,253.39,224.08,78.15,0.0,78.5,115.094,113.319,1.016
20250612_023327,Readiness,2,100,55.05,47.61,65.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61,4.68,113.21,100.22,57.5,0.0,10.4,115.094,113.319,1.016
20250613_004722,Readiness,0,100,46.48,40.53,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,5.98,151.02,117.0,61.86,0.0,21.6,115.094,113.319,1.016
20250613_022610,Training,2,100,94.5,66.37,139.13,41.09,28.86,60.49,72.0,95.459,1.325,142.78,1.79,4.02,Highly Improving,1.08,Minor Effect,421.72,22.98,51.06,23.32,0.32,3120000.0,72.17,492000.0,11.38,267000.0,6.18,186000.0,4.3,222000.0,5.14,36000.0,0.83,,,,,,,,119.072,112.794,1.056
20250613_114625,Training,11,100,96.83,70.34,153.92,42.1,30.58,66.92,107.1,140.228,1.309,139.65,1.66,3.93,Improving,0.47,No Effect,664.78,23.73,52.74,32.78,0.31,5103000.0,79.37,525000.0,8.17,534000.0,8.31,234000.0,3.64,30000.0,0.47,3000.0,0.05,,,,,,,,121.423,113.953,1.066
20250613_235308,Readiness,23,100,50.46,40.41,66.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.41,5.75,141.3,142.95,74.58,0.0,26.1,124.052,113.953,1.089
20250614_014435,Training,1,100,105.84,70.32,173.94,46.02,30.57,75.63,124.75,150.987,1.21,182.44,1.44,4.65,Highly Improving,0.64,No Effect,943.92,25.06,54.46,37.73,0.3,6018000.0,80.37,573000.0,7.65,468000.0,6.25,273000.0,3.65,153000.0,2.04,3000.0,0.04,,,,,,,,127.045,115.011,1.105
20250615_043129,Readiness,4,100,57.74,45.01,73.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.01,7.37,159.1,171.17,52.54,0.0,21.9,133.324,115.263,1.157
20250616_004322,Readiness,0,100,49.51,40.0,75.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,9.44,216.19,120.27,53.33,0.0,6.6,133.324,115.263,1.157
20250616_025140,Training,2,100,70.86,50.06,129.68,30.81,21.76,56.38,51.9,58.485,1.126,21.3,0.5,0.44,No Effect,0.6,No Effect,118.93,22.33,49.63,17.41,0.34,2904000.0,93.17,78000.0,2.5,33000.0,1.06,39000.0,1.25,51000.0,1.64,12000.0,0.38,,,,,,,,128.619,114.128,1.127
20250616_112925,Training,11,100,103.85,72.78,176.22,45.15,31.64,76.62,111.55,164.181,1.471,124.76,1.49,3.5,Improving,0.6,No Effect,810.59,24.04,53.25,30.35,0.27,5751000.0,85.89,393000.0,5.87,258000.0,3.85,177000.0,2.64,105000.0,1.57,12000.0,0.18,,,,,,,,132.571,115.558,1.147
20250617_035014,Readiness,3,100,51.67,40.44,70.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,8.36,185.39,118.33,58.77,0.0,26.5,117.878,113.002,1.043
20250618_041837,Training,4,100,49.53,40.65,97.25,21.53,17.67,42.28,19.0,15.763,0.827,0.45,0.03,0.24,No Effect,0.45,No Effect,-17.67,18.96,42.14,5.66,0.3,1119000.0,97.9,3000.0,0.26,12000.0,1.05,0.0,0.0,3000.0,0.26,6000.0,0.52,,,,,,,,104.879,111.048,0.944
20250618_043857,Readiness,4,100,48.97,41.09,72.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.09,6.92,165.98,133.71,47.46,0.0,22.9,104.879,111.048,0.944
20250619_030340,Readiness,3,100,58.15,46.13,72.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.13,6.82,136.23,121.86,54.7,0.0,18.5,104.184,111.333,0.936
20250619_110101,Training,11,100,106.79,69.91,155.64,46.43,30.4,67.67,28.75,41.693,1.448,25.26,0.96,0.51,No Effect,2.39,Maintaining,221.96,23.85,51.36,9.44,0.33,1065000.0,61.63,84000.0,4.86,108000.0,6.25,150000.0,8.68,270000.0,15.62,51000.0,2.95,,,,,,,,95.257,109.285,0.872
20250620_003740,Readiness,0,100,50.24,40.23,73.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.23,8.86,196.15,142.8,72.65,0.0,29.3,95.257,109.285,0.872
20250620_024816,Training,2,100,86.4,64.63,137.95,37.57,28.1,59.98,70.0,85.276,1.217,61.15,0.72,1.23,Minor Effect,0.6,No Effect,324.47,22.81,50.69,21.66,0.31,3597000.0,85.58,315000.0,7.49,123000.0,2.93,84000.0,2.0,66000.0,1.57,18000.0,0.43,,,,,,,,93.802,109.183,0.859
20250620_115007,Training,11,100,122.88,86.59,174.71,53.42,37.65,75.96,80.1,106.14,1.324,160.48,1.61,4.36,Highly Improving,1.13,Minor Effect,812.1,26.62,49.82,26.51,0.33,3072000.0,63.88,687000.0,14.29,483000.0,10.04,255000.0,5.3,240000.0,4.99,72000.0,1.5,,,,,,,,88.932,105.508,0.843
20250621_002427,Readiness,0,100,53.79,42.13,70.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.13,6.77,164.17,147.11,61.34,0.0,20.2,88.932,105.508,0.843
20250621_030258,Training,3,100,102.22,69.77,176.24,44.44,30.33,76.63,78.1,98.423,1.259,93.33,1.13,2.35,Maintaining,0.41,No Effect,548.45,24.93,55.39,25.01,0.32,3693000.0,78.76,480000.0,10.24,483000.0,10.3,27000.0,0.58,3000.0,0.06,3000.0,0.06,,,,,,,,81.423,106.622,0.764
20250622_033254,Readiness,3,100,52.52,40.96,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.96,9.36,197.62,163.87,66.67,0.0,31.7,81.423,106.622,0.764
20250623_004429,Readiness,0,100,47.17,40.0,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,7.91,197.47,148.97,60.68,0.0,22.5,81.423,106.622,0.764
20250623_024511,Training,2,100,75.96,48.9,169.18,33.03,21.26,73.56,33.75,38.924,1.152,7.45,0.29,0.3,No Effect,0.42,No Effect,103.37,23.53,52.29,11.04,0.33,1959000.0,96.6,51000.0,2.51,3000.0,0.15,6000.0,0.3,3000.0,0.15,6000.0,0.3,,,,,,,,76.111,106.805,0.713
20250623_120513,Training,12,100,112.75,78.09,189.15,49.02,33.95,82.24,114.45,124.144,1.084,135.79,1.35,3.81,Improving,0.55,No Effect,985.22,26.85,54.78,33.59,0.29,5856000.0,85.24,417000.0,6.07,324000.0,4.72,183000.0,2.66,63000.0,0.92,27000.0,0.39,,,,,,,,72.909,104.738,0.696
20250624_003822,Readiness,0,100,52.3,41.58,69.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.58,7.33,177.1,149.07,75.63,0.0,4.0,72.909,104.738,0.696
20250624_023234,Training,2,100,74.52,56.44,144.57,32.4,24.54,62.86,79.75,133.469,1.673,18.54,0.27,0.41,No Effect,0.38,No Effect,226.71,21.69,48.2,27.14,0.34,4716000.0,98.5,48000.0,1.0,9000.0,0.19,9000.0,0.19,3000.0,0.06,3000.0,0.06,,,,,,,,80.479,104.826,0.768
20250624_121251,Training,12,100,82.36,61.95,132.78,35.81,26.93,57.73,55.85,48.904,0.875,34.61,0.69,0.64,No Effect,0.82,No Effect,224.89,20.98,46.62,13.64,0.24,2952000.0,88.01,123000.0,3.67,66000.0,1.97,81000.0,2.42,102000.0,3.04,30000.0,0.89,,,,,,,,76.971,103.551,0.743
20250625_002037,Readiness,0,100,49.71,40.19,63.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,5.36,153.17,141.18,69.75,0.0,12.5,76.971,103.551,0.743
20250625_112458,Training,11,100,111.03,82.58,179.89,48.28,35.9,78.21,116.6,123.775,1.061,118.85,1.25,3.29,Improving,0.57,No Effect,973.61,24.09,49.9,31.19,0.27,5493000.0,78.48,516000.0,7.37,450000.0,6.43,432000.0,6.17,105000.0,1.5,3000.0,0.04,,,,,,,,88.972,103.844,0.857
20250625_224145,Readiness,22,100,50.56,40.87,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.87,6.4,154.65,133.7,68.07,0.0,29.1,88.972,102.197,0.871
20250626_225729,Readiness,22,100,47.92,40.0,68.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,7.35,189.48,143.53,50.85,0.0,26.9,94.882,102.603,0.925
20250627_022557,Training,2,100,83.93,61.1,160.49,36.49,26.57,69.78,65.7,68.189,1.037,31.11,0.55,0.58,No Effect,0.38,No Effect,280.08,24.08,53.51,17.48,0.27,3681000.0,93.31,138000.0,3.5,111000.0,2.81,12000.0,0.3,0.0,0.0,3000.0,0.08,,,,,,,,91.916,100.695,0.913
20250627_231314,Readiness,23,100,50.42,40.73,70.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.73,7.01,162.92,135.16,75.21,0.0,20.9,90.833,103.092,0.881
20250628_025622,Training,2,100,89.27,60.48,160.27,38.81,26.3,69.68,79.75,100.306,1.257,59.37,0.82,1.19,Minor Effect,0.42,No Effect,404.12,24.66,54.8,21.47,0.27,4095000.0,85.53,237000.0,4.95,246000.0,5.14,195000.0,4.07,9000.0,0.19,6000.0,0.13,,,,,,,,92.017,104.622,0.88
20250629_004828,Readiness,0,100,47.94,40.0,69.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,5.96,167.5,155.96,69.83,0.0,20.9,91.102,104.622,0.871
20250629_233620,Readiness,23,100,54.9,45.72,74.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.72,5.7,124.32,128.1,69.37,0.0,15.3,91.102,104.622,0.871
20250630_023541,Training,2,100,80.21,56.86,181.77,34.88,24.72,79.03,78.1,77.525,0.992,24.48,0.48,0.48,No Effect,0.42,No Effect,289.07,25.95,57.66,21.7,0.28,4533000.0,96.67,96000.0,2.05,33000.0,0.7,9000.0,0.19,9000.0,0.19,9000.0,0.19,,,,,,,,89.404,103.775,0.862
20250630_122532,Training,12,100,100.58,75.4,184.59,43.73,32.78,80.26,89.75,122.28,1.362,28.26,0.32,0.53,No Effect,0.43,No Effect,608.01,25.79,57.3,23.47,0.26,5046000.0,93.65,147000.0,2.73,81000.0,1.5,84000.0,1.56,21000.0,0.39,9000.0,0.17,,,,,,,,96.35,102.164,0.943
20250630_230434,Readiness,23,100,49.55,40.26,67.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26,6.48,165.19,150.84,76.07,0.0,27.1,96.35,102.164,0.943
20250701_025216,Training,2,100,76.78,60.21,148.51,33.38,26.18,64.57,72.0,87.235,1.211,8.86,0.15,0.31,No Effect,0.38,No Effect,229.17,23.1,51.34,24.52,0.34,4290000.0,99.24,24000.0,0.56,0.0,0.0,3000.0,0.07,0.0,0.0,6000.0,0.14,,,,,,,,89.745,101.884,0.881
20250701_115438,Training,11,100,96.85,72.44,178.17,42.11,31.5,77.46,64.9,54.117,0.833,32.32,0.51,0.6,No Effect,0.42,No Effect,403.19,22.48,49.96,15.68,0.24,3435000.0,88.14,162000.0,4.16,270000.0,6.93,15000.0,0.38,9000.0,0.23,6000.0,0.15,,,,,,,,85.291,100.437,0.849
20250701_232334,Readiness,23,100,50.71,41.1,74.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,8.11,174.48,135.24,68.64,0.0,23.2,90.49,99.02,0.914
